LATITUDE,v_bm,disabil,percentage,weight_mass,attr_334,DISTANCE,memory_usage_38,raw_power,continent,SOFT_DELETE_FLAG,meta_cou,qfk92,dim_humidity,contract_val,browser_user_agent,specific_gravity,c_771,weightMass,performance_review,storageSize,SPEED_VELOCITY,zuhht34,dim_price_cost,src_encoding,fx_rate,global_trade_item_number_val,c_618,count_field,age,measdist,customer_luminosity_brightness,miles,BUDGET_ALLOCATION,count,var_929,concentration_14,d_nai,cpu_usage_raw,meta_bran,src_exchange_rate,measlat,rate,vjrotv91,brandname,count_2,customer_density,memory_usage,sku,attr_memo,x_289,energy_22,var_384,col_351,median,marketValue,d_qt,electricCurrent,luminosity_brightness_14,changed_at,measprs,ping,category_val,okmu64,confidenceInterval,percentage_2,d_lum,WEIGHT_MASS,power_22,mjlk24,p_ohd,bic,PERCENTAGE,measspd,density_14,raw_distance,v_cwc,product_nm,meta_mmc,statusState,created_at_30,REVENUE_SALES,distance_102,voltage_14,scoreIndex,statusCode,resolution,price_cost_46,SCORE_INDEX,measangle,etlBatchId,product_name_v2,energy,SOUND_LEVEL,luminosity_brightness,fact_volume,speed,investment_account_v2,col_mov,contract_value_info,MEMORY_USAGE,humidity_22,ph_level_14,x_trs
58.829696,13.32,Cognitive,91.47%,724.78,9684.1,841.8,20.2,25159.8,Asia,false,52413,3751.11,24.7,"$8,337,227",Brave,17.725,"2742 Maple Dr, Toronto, MA 62063",69.54,Outstanding,867727,34.7,16.8,3393.21,ASCII,143.3255,8701993390897,"-----BEGIN CERTIFICATE-----
wADr6p9miVZ2g7gh/QNcPLQiKe0ebbmGhp5g1UJrgPZNCUcJ5eyz3r/M/HScvzqp
-----END CERTIFICATE-----",13044,115,2699.5,8639.5,658.3,"$712,901",9239,Software,360.9,615101,4.4,ValueMax,126.1964,29.41525,4127.49,878.31,ValueMax,35155,13.982,55.1,NAF-8667,94.8,78940,87804.5,"$8,166,789",2026-02-18 14:57:07,-67.3306,"$76,703,606",51.6921,32.94,13033.9,2026-11-11 10:22:07,229.3,880,Software,0b6d5a9fb64da07c45d4c29f45165ea2b0eb6ec75c7d2ae6e5792bc7745c7957,"[12.56, 87.05]",77.5%,99280.8,556.77,42265.1,5d8695c26b35a01de9a844b86bad77b39e8b7fb55fbfb8cc201bb5439aa0704a,Parent,740998649,28.63%,254.6,0.794,3386.2,4431555,Widget Pro,84572.4,cancelled,2021-06-26 23:47:51,"$3,919,069",3778.3,177.1,0.61,completed,1280x720,5639.86,1.14,291.53,batch-20240304-29,StreamLine ERP,46409.9,104.8,54895.6,7714.41,125.5,INV-893706,87.683608,"$9,922,987",21.6,44.2,7.72,Other
-32.827714,67.07,None,74.84%,829.52,6408.9,7111.9,36.3,29.5,Asia,true,48587,5143.22,15.7,"$2,590,087",Firefox,14.383,"4202 Maple Dr, Boston, TX 90536",869.95,Exceeds expectations,317677,44.9,56.4,8650.98,UTF-8,62.286,5621550905472,"-----BEGIN CERTIFICATE-----
07X6xFjOvgAlJpdGdrBE+T2UzzeHY7uC1+/UGZjfjT0GhDH1wEGpMIYwFzWM+i2u
-----END CERTIFICATE-----",67872,7,4393.6,48055.1,7781.1,"$1,654,456",18128,Services,377.88,625385,64.2,TechBrand,116.0133,38.053105,2159.58,936.84,EcoLine,79347,6.338,15.8,DRP-2857,39.4,86578,740.1,"$3,421,256",2020-09-02 16:45:18,-94.2374,"$735,285,359",0.7566,95.73,69917.3,2023-01-21T02:38:37Z,1424.9,785,Food,7e269a78bbedfe61fee219cc9089b730e2c6c3fd1bfb284b5a68b1f734df862b,"[38.4, 76.84]",32.6%,90792.5,302.39,37250.1,af8c94972e3283249b69c2c8f5debbd9ccc0d43d7d13360b491d339791b87bae,Child,116596700,58.16%,64.9,5.373,1636.1,1022684,SmartHub X1,2374.8,cancelled,2021-05-02T07:16:50Z,"$4,805,644",8585.1,232.4,8.99,approved,2560x1440,573.57,1.06,22.28,batch-20250629-89,Widget Pro,5989.0,116.4,25121.7,2504.42,139.7,INV-140721,-129.073816,"$2,693,778",58.7,87.0,12.18,Male
-55.210354,74.29,Mobility,52.37%,249.42,1166.6,7164.8,29.3,42374.7,Antarctica,false,27826,7980.95,67.3,"$8,449,568",Firefox,18.162,"6572 Elm St, Chicago, TX 12900",611.75,Meets expectations,258996,281.0,9.6,5774.81,UTF-16,87.996,4242841499047,"-----BEGIN CERTIFICATE-----
/vXWN5Tn6TMVDJ+XMvAhP3jop4xZh66M9zFE+euXa98oxsjP9TAuGQMKaxSET9rk
-----END CERTIFICATE-----",6052,32,6663.7,46290.0,4769.8,"$1,072,418",40291,Software,508.82,613830,47.8,ValueMax,65.381,8.126823,8028.78,833.25,ProSeries,98199,3.032,33.2,FZU-5284,36.2,92846,38000.1,"$9,555,009",2024-09-13T11:25:00Z,-18.8361,"$769,866,058",58.8307,88.94,7660.4,2023-10-28T11:02:59Z,1851.8,2909,Electronics,c3c6c8799c1ad885770552656d403b20e741f8113bdc90972c1d6ebee99ff108,"[14.01, 87.08]",21.94%,59392.7,153.03,47923.7,c49789bfa1b1c947d5028d511a7c685c1bfa03cfdeff80d51dadac360d474e33,Parent,208020402,83.39%,142.2,1.697,9550.5,USR-263720,Widget Pro,26979.6,completed,2023-04-24T07:27:34Z,"$837,273",2088.7,19.5,1.26,failed,3840x2160,62.32,8.69,136.4,batch-20220610-77,Sentinel Monitor,18150.7,65.4,71834.4,7637.17,27.3,INV-194215,-137.098352,"$4,086,395",89.8,25.2,8.04,Non-binary
-7.714125,35.5,Visual,22.51%,594.3,2679.4,7834.8,48.4,44754.7,Antarctica,true,4561,9004.12,21.1,"$9,308,991",Edge,16.821,"3296 Elm St, Berlin, NY 83309",810.46,Exceeds expectations,111405,52.3,60.1,3313.2,ISO-8859-1,88.0065,8354160459969,"-----BEGIN CERTIFICATE-----
jl74p2f/LNVYO6xvGk/vL3FVd9LvJ9k11vGjVLc0T+RmqHI0pvfEK9Y9hPilGWcm
-----END CERTIFICATE-----",34888,119,1986.9,10896.1,1125.2,"$2,589,419",19417,Hardware,296.68,688571,21.0,ProSeries,127.1112,86.847101,5167.23,646.17,ValueMax,48059,0.933,88.2,TZZ-5765,31.9,3798,30615.1,"$9,663,252",2024-03-03T10:56:50Z,-42.8403,"$124,063,788",140.5375,1.97,6521.3,2019-06-25T13:19:09Z,298.7,768,Software,f933e8dccbb30b6c42d93959cb27cf01fb97ef32ed62ed8359841b0e27c5374c,"[26.68, 81.4]",61.71%,66254.9,24.03,37733.9,4287d566c8f297a707864a80d98437efe494bf25fb56dbea124ebff4ad0a9a79,Spouse,616189865,55.65%,157.0,19.552,2263.1,TXN-352023,Sentinel Monitor,24776.9,cancelled,2022-12-14 02:55:56,"$2,838,165",8095.2,94.1,8.02,approved,1920x1080,4077.3,9.82,251.83,batch-20180128-30,FlexPay Platform,97659.6,127.4,46167.7,7312.41,213.9,INV-134379,172.687434,"$1,039,202",85.7,68.5,12.89,Non-binary
32.306755,20.13,Hearing,9.28%,323.46,8252.4,6162.8,27.7,4434.5,Oceania,true,10891,9202.5,12.9,"$4,669,675",Opera,7.077,"2520 Oak Ave, Boston, OH 52340",525.26,Outstanding,161799,89.6,30.6,3829.01,UTF-8,57.1211,7106730846154,"-----BEGIN CERTIFICATE-----
U8p1ebeGhdYDRYtUY1fC9bBqvEuA5zKVSCSXiOAqJPHoQ43aQ925X1pljxrMnlGe
-----END CERTIFICATE-----",46661,33,5795.1,84762.5,4593.9,"$3,680,730",24034,Food,397.69,925726,51.2,ValueMax,114.1908,-60.560817,9209.89,356.23,SmartChoice,30698,15.554,92.9,FFH-6709,48.4,39494,70571.2,"$9,150,744",2022-04-16T04:53:01Z,98.6802,"$978,443,230",96.3043,14.38,17628.4,2019-09-26 16:59:20,692.3,3775,Clothing,f48c7ce0215b6697e4230282fa4dc4b371b47464eb89b85e62e27baf1add95d6,"[35.03, 64.59]",60.24%,92206.4,86.31,49540.0,c9975f5d0373de8fa731d9c9b14e633c9354cd00dd4548987b9b43669f463cd1,Child,092630654,28.39%,170.3,15.851,2808.6,USR-176730,AuditTrail Plus,89088.8,approved,2024-06-25T01:39:32Z,"$7,286,022",5142.0,420.4,5.8,completed,2560x1440,7243.89,9.69,292.33,batch-20251017-95,NanoCore SDK,89823.5,114.9,68067.5,9519.17,291.8,INV-875946,85.793105,"$8,210,834",5.8,6.7,4.68,Non-binary
8.298453,77.45,Visual,15.02%,299.23,9632.9,9591.4,94.0,15611.3,Oceania,false,75884,245.78,92.4,"$7,847,776",Chrome,2.087,"6888 Main St, Toronto, CA 88234",943.57,Exceeds expectations,389122,75.8,15.3,3092.7,UTF-8,4.4099,6655338329874,"-----BEGIN CERTIFICATE-----
5qAjZeVEE2ar/jUyvc2SZnKSWn3fxwqdxux4sPLfOW1jY4ZNKHBNPqtRaNTCHiNp
-----END CERTIFICATE-----",38377,77,3777.5,18042.8,9072.9,"$2,228,595",4660,Clothing,428.81,183935,70.4,TechBrand,130.6814,-57.311507,1961.16,27.42,ValueMax,75125,1.249,24.9,DRM-6977,81.0,12273,63768.7,"$4,208,536",2019-02-17T21:31:42Z,10.4407,"$289,362,250",108.0651,54.19,67624.8,2023-06-17T04:15:37Z,1870.2,2068,Software,235ee5946250dfee8891bffa4655814a6900bb5e350d1d3d440770c2498b7202,"[11.69, 79.28]",66.12%,85161.8,145.09,30651.5,e97a6e622acd8744fdd1a252c75286c090037a9d7242281181e7050aafe75b59,Sibling,341776776,60.45%,138.9,17.234,1585.2,REC-193512,FlexPay Platform,98500.9,failed,2018-05-09 12:49:52,"$7,272,886",2965.5,235.5,5.34,rejected,3840x2160,1634.24,0.74,334.48,batch-20260409-01,Widget Pro,81692.6,36.7,8331.6,4422.81,154.0,INV-226412,-23.398686,"$846,003",73.9,55.4,11.74,Female
13.109747,69.37,Mobility,29.77%,472.3,7233.7,1358.2,44.5,49260.1,Asia,false,52177,3574.75,23.0,"$5,064,724",Chrome,7.234,"6829 Oak Ave, Toronto, GA 61037",850.85,Exceeds expectations,169608,28.9,72.9,8073.18,ASCII,49.4643,4264241883356,"-----BEGIN CERTIFICATE-----
+i5eNq//SRqoPoLH2Md9TYeRFE0sJnzS+FpzolQ1NsJTydYdjiJ65n0l0Xk0e42y
-----END CERTIFICATE-----",81732,62,8414.5,24401.1,4405.4,"$1,093,492",74917,Services,661.59,908954,44.5,EcoLine,64.5314,-31.065735,7825.42,205.01,ValueMax,83519,1.058,92.4,NZV-7549,66.2,70975,46779.3,"$9,631,583",2023-04-14 19:40:17,-12.8104,"$452,010,125",146.8979,18.92,44935.4,2024-07-18T13:09:38Z,1431.1,1807,Electronics,4914341201aa64559f89088e0559131f730e9e735a28213bcca95c20e157e5c4,"[30.11, 78.94]",1.06%,28260.5,37.89,24213.0,5a24600cf6273ecdb0d1b65610ca257338cda0b1577c961b174dc42a232fa161,Sibling,178076321,92.03%,145.3,7.256,9329.6,USR-114796,AuditTrail Plus,41838.6,failed,2026-01-25 17:42:58,"$3,642,688",6256.2,319.1,2.98,inactive,3840x2160,6324.22,9.82,271.18,batch-20250125-44,CloudGuard,55853.9,77.0,98928.0,2957.3,224.7,INV-183785,-154.576167,"$7,479,109",60.8,31.6,8.6,Other
81.193756,37.75,Cognitive,32.17%,917.88,5999.2,2072.9,0.2,48693.4,Europe,false,6053,2038.13,74.1,"$1,623,098",Firefox,12.608,"9143 Oak Ave, London, WA 30155",836.61,Exceeds expectations,342994,139.5,57.2,4480.17,ISO-8859-1,45.5989,1024389997270,"-----BEGIN CERTIFICATE-----
1pGWROcERUY50V2hpii9VuYlpOdXG5KxcWchuD1vkeJbNTh1NZa0DixF/T26KhvB
-----END CERTIFICATE-----",89132,54,3882.8,98344.4,8856.0,"$758,683",5812,Clothing,128.86,917691,54.9,EcoLine,116.3829,-3.894367,4485.06,664.34,ProSeries,77475,13.472,3.8,NYT-2452,2.8,73321,3960.9,"$9,565,268",2024-06-14T18:32:59Z,6.0616,"$588,267,990",49.5533,94.59,85018.4,2021-11-10T06:23:53Z,1142.1,4265,Electronics,b5a4841edc4df43922995226bca1aa0fc893eb5b1c1fb51ace1e78b946f6e241,"[23.09, 85.83]",35.99%,59234.7,867.03,31323.2,5080504619a60540f987097f8e7466b15f7ddc067a162cb86a6d12ade9a3f2e8,Parent,222380430,73.27%,3.1,14.489,505.3,ID-506871,StreamLine ERP,45627.4,pending,2020-10-12 14:12:31,"$6,137,647",908.7,412.5,7.6,inactive,2560x1440,3201.47,9.72,113.86,batch-20220821-19,SmartHub X1,26248.5,78.2,22054.9,1865.62,224.6,INV-148608,132.877659,"$4,328,084",77.0,40.8,7.8,Non-binary
14.22649,49.07,Mobility,88.01%,517.87,5105.7,1505.7,37.5,4205.6,Africa,false,42933,739.41,74.2,"$7,170,699",Edge,6.486,"4311 Oak Ave, Tokyo, NC 46398",695.57,Meets expectations,210355,212.3,7.4,5168.94,ASCII,41.2903,3447216428086,"-----BEGIN CERTIFICATE-----
D40Fjh6CW8LuuPaiCsXBmLLMGTadGC3HNvtQl7q6UYu4Jr6LgNVsJDzGm9kxTrge
-----END CERTIFICATE-----",73457,52,1352.7,51665.1,3213.2,"$4,855,636",31629,Hardware,464.3,775793,58.7,EcoLine,17.576,63.561315,4273.9,885.88,TechBrand,10602,13.94,44.9,POZ-9390,95.9,6638,72913.1,"$8,197,478",2022-06-01 17:22:53,-51.8379,"$526,272,209",110.9519,68.5,29026.4,2023-12-27 18:37:51,1609.4,4840,Software,f1e144ea9b4237e3462a4f16416ccd29efa526bf7d3bd500bcf1efb907671f9f,"[21.23, 65.28]",25.73%,23220.6,797.91,6610.6,1a004784dd2253fb05ff765f7dfce6478ac95683a155ad0b64921fd1e1cd2683,Peer,895901124,81.82%,230.7,3.61,4260.0,4284169,VaultKeeper,10484.8,pending,2019-02-05T15:39:29Z,"$971,822",986.4,9.5,6.92,cancelled,3840x2160,4089.1,1.21,302.52,batch-20250908-79,CloudGuard,86364.7,127.5,58187.0,3866.15,217.2,INV-648553,25.494388,"$8,850,422",18.8,82.7,9.87,Non-binary
14.868065,76.45,Hearing,28.2%,877.85,4878.2,1043.4,85.9,6396.3,Africa,false,26177,7718.3,82.1,"$4,192,042",Firefox,15.827,"1335 Park Blvd, Seattle, IL 55129",184.62,Outstanding,214006,213.8,6.8,4115.98,Latin-1,108.7756,6292559012575,"-----BEGIN CERTIFICATE-----
nDoCM+La4NW+nGEX0qjPim6Tdizm98ggPOp4LnjGsPWibd8EQHsomrsSmaGolJgf
-----END CERTIFICATE-----",75703,46,3888.9,50863.9,756.0,"$572,376",65149,Hardware,754.06,673715,70.9,EcoLine,80.157,-29.609581,8643.04,665.66,ProSeries,75391,14.245,64.4,RAT-5382,77.6,92529,21688.2,"$9,062,005",2018-03-05T04:47:29Z,-29.2373,"$734,569,393",139.9695,40.6,43925.4,2023-10-23 19:10:32,1219.3,2654,Electronics,952917a4db3cac9a4f48d7a41e2b402e4696fe83e744a899dabb0aa6b20370dc,"[33.86, 93.55]",93.14%,56610.3,935.96,28334.0,6cc5e001ab61b1172e4d239d1d15f1e5930a48289d00c29c45a1c4b6e84daff8,Manager,301475328,27.5%,285.7,7.992,5150.7,TXN-314686,NanoCore SDK,22811.4,completed,2026-02-03T23:19:19Z,"$1,247,415",7398.3,26.2,6.87,pending,1280x720,4962.35,9.04,106.19,batch-20251203-83,Widget Pro,51419.3,55.0,81642.1,9773.12,257.9,INV-376698,150.078004,"$617,845",30.1,43.9,11.43,Female
-36.746415,98.66,Cognitive,1.47%,936.69,2776.9,7072.2,69.8,11729.0,Oceania,false,63312,1060.24,86.0,"$9,568,355",Firefox,10.513,"1581 Oak Ave, San Francisco, CO 66250",757.87,Needs improvement,430798,19.7,55.3,4752.62,ASCII,75.3884,7566148958831,"-----BEGIN CERTIFICATE-----
sQofu17uweo/fKI/Gr6XC8KDRqKKnRchN0XIxcdE48yUXBZlzUd2rMzesb1pDJ5/
-----END CERTIFICATE-----",17720,42,6659.1,86697.6,2148.2,"$1,718,918",44168,Clothing,736.68,744532,96.1,EcoLine,115.0871,-7.767465,772.91,58.19,ProSeries,99987,2.875,91.3,NEU-1266,72.9,29712,51048.9,"$4,517,751",2025-10-23T22:08:01Z,-45.2006,"$917,431,819",89.9955,86.9,90714.9,2020-11-26 02:51:04,1125.2,2075,Services,a2b2f157913f70bd984e06a63e334ffe7f3d3dfc3288d26e96ccf4aaa1bb0962,"[14.03, 99.49]",45.25%,94316.5,107.77,25229.1,3fd9c2db427573a6ccbb910b32de1a954dcee75352628fd16a1094558755d0ac,Manager,392520783,7.92%,203.1,1.782,2838.4,TXN-265098,StreamLine ERP,47130.5,inactive,2021-01-01 16:42:29,"$1,424,345",4994.0,78.2,8.02,completed,1920x1080,4979.47,1.17,288.6,batch-20240816-45,FlexPay Platform,27387.8,17.1,21277.8,5062.94,10.1,INV-135588,-54.349678,"$4,280,109",97.7,58.6,1.24,Other
-51.188052,76.99,Hearing,30.73%,448.0,6551.0,7340.7,80.2,35319.8,Europe,false,81470,9193.44,77.5,"$1,831,838",Opera,18.907,"931 Oak Ave, Austin, IL 83165",552.52,Exceeds expectations,263698,77.7,70.7,1485.1,UTF-8,63.2404,8259109119857,"-----BEGIN CERTIFICATE-----
dn/xgJumjqQtPiXoIoBVwFRKACWw3oLc3I0bWDI+VaWO72K9bu3FgyyM9tArVHDW
-----END CERTIFICATE-----",64726,19,8675.8,13211.0,6323.9,"$593,839",44256,Hardware,481.84,594348,52.5,ValueMax,119.0841,65.984483,645.4,401.7,SmartChoice,38346,4.164,89.1,WRZ-6112,64.6,21449,54765.1,"$4,370,970",2022-06-08 02:12:51,-76.9712,"$603,260,591",140.1466,99.68,61853.1,2020-08-27 11:17:14,1613.5,4368,Food,7fcd8d2f841914e2d851abe9866bbc5a9453446723cf19eb79e1932f7c3d0f1e,"[12.92, 89.6]",66.43%,45327.0,828.38,40664.2,faebfdaaeaf879be2498001d71295f4dfc0dfa7835c450d4901185b89eb544c7,Parent,754392663,42.74%,286.3,7.493,9252.5,ORD-900244,StreamLine ERP,81857.0,approved,2018-11-23 13:48:05,"$8,694,546",3283.7,420.6,3.9,cancelled,2560x1440,1557.76,2.96,72.96,batch-20250928-54,SmartHub X1,99772.7,90.3,20657.7,6003.26,151.5,INV-117605,-19.803512,"$7,309,767",26.0,64.3,12.61,Other
-85.775782,81.57,Hearing,23.25%,99.92,9081.8,9718.8,58.3,36147.1,Oceania,false,43311,116.41,92.5,"$8,137,595",Brave,11.849,"7092 Park Blvd, Denver, OH 93913",311.73,Outstanding,572328,27.3,61.9,7532.88,UTF-16,70.1708,6912983136467,"-----BEGIN CERTIFICATE-----
ZxiRhoRU6iiEWLx/HDRJGaSSONO7J3zB85QfcwW6o53fGkKq8PCMSuQJMbaPdd+9
-----END CERTIFICATE-----",33654,115,9884.4,48557.7,5504.8,"$4,030,575",81168,Software,903.68,671697,77.5,ProSeries,11.3459,15.617566,5943.05,657.49,ProSeries,43173,15.44,67.3,ECE-2939,59.5,90653,40363.7,"$3,597,088",2025-11-04T12:02:03Z,-73.0762,"$439,670,492",58.9282,22.33,97954.1,2022-04-21 14:12:28,1575.2,4011,Hardware,b453c8e89719bec992cdb36c7aa47816171e28c3ad7c69147b4add6ef75ceffd,"[33.63, 79.64]",22.2%,99146.6,601.88,20978.1,b485f8b5c3577099f0cef2dd509d0d3e12256549a890e8a8e01e4b6cb50fdecb,Child,101153531,71.54%,49.0,17.804,1327.7,USR-309915,DataSync 3000,25239.5,failed,2019-04-16T10:10:22Z,"$610,549",4807.6,430.0,0.38,rejected,2560x1440,4765.58,0.35,296.68,batch-20220306-73,DataSync 3000,37335.5,106.7,1955.5,2811.17,57.6,INV-259631,-93.426847,"$9,463,964",58.9,51.8,5.09,Non-binary
0.313386,51.13,Hearing,4.29%,161.65,3894.7,6493.3,85.0,32825.2,Asia,true,56772,5029.9,91.7,"$5,908,070",Firefox,0.55,"7276 Pine Rd, Tokyo, NY 89297",890.95,Meets expectations,585538,62.4,51.9,3040.47,UTF-8,110.2316,7039866384908,"-----BEGIN CERTIFICATE-----
c/bi2/xjvxJopQ48uZMTfO3N0ycy9Gf/NPWC5wm+dFmc9OE05VWxn9igpc6Wwc2e
-----END CERTIFICATE-----",7392,12,1278.2,61367.9,3932.8,"$2,755,819",91208,Clothing,794.58,111118,91.5,TechBrand,28.163,31.560403,5514.48,908.12,TechBrand,45189,11.497,32.9,PRG-6479,79.8,27979,73040.4,"$4,446,309",2018-11-13T07:28:12Z,-55.7552,"$174,100,054",80.0278,81.33,55170.0,2024-09-16 23:02:15,1553.6,189,Food,e99bbb9e59a90990843cd2332c37f983dbc35eefa9e535cd2d7b35b30548c6ff,"[26.22, 83.64]",51.99%,768.7,998.66,5526.2,7f9670bfe04a87f2b0c7b92e0bb1d7a98e2ac4234033c7e55a1eb5885b42dcfd,Sibling,974321706,13.97%,77.5,17.693,5423.7,USR-641807,VaultKeeper,56319.9,rejected,2019-02-08T17:29:10Z,"$4,139,819",431.9,71.8,0.03,cancelled,1920x1080,3013.07,2.89,43.95,batch-20220606-70,AuditTrail Plus,42465.6,2.6,25919.2,9659.01,266.9,INV-895785,-122.144244,"$5,750,122",34.2,41.0,9.76,Male
-44.574705,45.72,Mobility,32.35%,620.98,2683.7,403.6,64.7,194.9,Antarctica,true,87660,2725.5,76.6,"$8,156,743",Chrome,2.391,"2801 Cedar Ln, Houston, NC 92690",948.06,Outstanding,537385,27.6,14.4,7917.25,ISO-8859-1,85.4916,5677386867001,"-----BEGIN CERTIFICATE-----
jH3l2lLWNiu+pHdRcIx8m3GSBrgGQPKxD03LUg+1R6eujCBrNjsVFje/e9mv/w8C
-----END CERTIFICATE-----",55817,9,989.1,79501.5,2252.1,"$3,983,172",60620,Electronics,359.01,221814,13.5,ProSeries,114.0213,-14.228537,8605.63,726.93,SmartChoice,39357,10.416,57.1,KLR-2737,54.8,40277,50807.6,"$3,896,699",2026-07-06 05:23:44,-51.5723,"$728,390,809",87.2522,21.99,61262.0,2020-11-25T09:39:31Z,750.1,4213,Food,6c279c240379cf5d44984211b037224bdfce7cca81f8ccfba41abbf0de9b55fa,"[28.43, 79.94]",36.95%,41057.0,54.94,41883.8,2caa4e76c65dc427fc274013d6817b78d4a0c12826c2f5af4efbc58c7a4ab166,Parent,733025337,19.66%,216.3,4.738,5469.6,9637393,Widget Pro,98888.1,cancelled,2023-04-05 17:48:00,"$623,352",1186.6,419.9,7.55,rejected,3840x2160,1860.52,3.03,99.56,batch-20240322-68,Sentinel Monitor,21718.6,81.3,89980.1,3775.74,254.7,INV-607550,32.689789,"$2,186,370",61.6,45.3,6.09,Male
-16.514489,72.88,Visual,41.4%,790.72,2891.8,1674.3,63.9,8193.1,Oceania,false,65719,8099.36,37.1,"$7,683,668",Brave,7.997,"6814 Maple Dr, San Francisco, CA 89045",913.04,Needs improvement,205147,275.6,21.9,5072.55,ASCII,108.4973,3012017705593,"-----BEGIN CERTIFICATE-----
qLWewyG8LeEe5N7hztAPfd1LHSuuMvgqGqCwkOe+xk7DaPFCK6StAyk9hFGB+6iz
-----END CERTIFICATE-----",14459,76,6847.1,66099.6,1165.3,"$1,423,205",7391,Clothing,225.22,386121,44.7,EcoLine,41.4891,-48.810368,1639.3,648.1,ProSeries,90567,4.21,88.8,SPK-9059,73.8,3909,69268.9,"$1,514,028",2020-10-18T12:42:17Z,84.435,"$777,463,332",10.7116,73.97,21495.0,2025-11-15T03:48:57Z,825.0,443,Electronics,7b48a24a6092621399e18ceeff8be0f7cfa76260c154f6ab964cd01f187050ac,"[16.72, 61.12]",33.42%,48771.8,759.76,9653.0,e1e38e9aa4aa07f794fc84fec1fc36a639877329a27679ba1940b44b2bf0dbbf,Sibling,447502968,38.95%,49.1,16.928,7682.1,3846188,Widget Pro,76090.3,completed,2019-02-08T01:36:39Z,"$2,125,328",5903.4,35.7,6.32,cancelled,1280x720,7547.12,7.31,285.92,batch-20230103-18,AuditTrail Plus,37678.3,26.7,55353.1,5412.26,99.6,INV-367040,-132.202006,"$5,143,186",20.6,68.9,6.77,Female
88.638996,84.27,Hearing,32.64%,296.07,7535.1,8102.3,63.7,44081.5,South America,false,81946,4362.69,7.8,"$7,991,647",Opera,12.244,"8858 Main St, San Francisco, TX 85775",416.42,Outstanding,93177,206.3,43.4,9777.67,Latin-1,27.6932,4983686845900,"-----BEGIN CERTIFICATE-----
9vkr5+P36HICPHL8yZKqDKoxdvTqOSCcNUPCFDGOWJFygMU1imfZUzK/mos89CyA
-----END CERTIFICATE-----",38916,73,9620.7,17635.3,7789.0,"$3,531,748",91588,Clothing,324.83,475948,81.7,SmartChoice,6.0409,82.438686,9828.17,427.64,TechBrand,49151,7.35,65.9,TZG-5717,58.0,16390,97981.6,"$258,116",2023-03-13 16:19:29,-17.7881,"$401,199,638",137.3164,89.22,49302.8,2023-02-21 20:41:27,727.4,1746,Electronics,023cd18c9c0d9cfa3271ca617c2f85e805b7eb736b458392002be6adff1306cf,"[27.27, 63.12]",3.69%,81204.6,831.2,42798.4,233c1aa9289685c75a749337e79f8dd86dfdc1e752a907e8d0b290b0a446781b,Sibling,335127256,40.57%,101.2,9.875,9953.6,9327458,Widget Pro,55535.2,cancelled,2020-04-06T14:34:39Z,"$3,630,719",8127.3,155.3,9.53,active,3840x2160,5214.2,3.16,305.7,batch-20210414-05,SmartHub X1,32408.8,113.3,3667.2,9422.15,80.6,INV-514300,-147.118278,"$8,634,314",65.1,50.7,1.98,Female
-68.15248,91.15,None,67.85%,621.38,8126.0,7190.0,66.3,45906.2,Asia,false,56747,4267.08,52.1,"$8,933,856",Edge,2.795,"7496 Elm St, Phoenix, WA 11480",182.03,Outstanding,538955,109.7,29.0,6292.12,Latin-1,80.5349,3808008642422,"-----BEGIN CERTIFICATE-----
dYmztM3sAd9zVjhRrJtMRW9IBANl8Q1A1Km+LEpfLlnqvnw0VSR/XQw+k+3t2udL
-----END CERTIFICATE-----",64736,43,9929.5,78332.6,6.5,"$3,518,068",88553,Software,316.44,142153,85.4,TechBrand,117.2576,34.697666,660.89,742.63,TechBrand,17200,8.669,82.3,WNG-5714,11.1,23553,92087.1,"$2,530,358",2018-06-20 05:12:28,40.5689,"$447,871,032",75.4337,66.4,40513.4,2020-03-27T10:10:56Z,1696.9,4950,Electronics,05ea1b036f8d283ed7460c5075a42e76075d60d5dda8a91206be5a5923247bfb,"[10.14, 74.5]",48.17%,44721.7,107.24,3065.1,478c9ea588a3e9bbe6a5d6187482f8f6b86356424ca2f651697635e058575419,Child,103029640,38.71%,242.6,13.201,5175.0,USR-519466,DataSync 3000,47301.9,failed,2025-09-13T07:50:51Z,"$8,185,537",4400.7,231.4,2.8,completed,3840x2160,9893.58,0.12,85.3,batch-20230211-26,VaultKeeper,51878.1,60.5,51037.8,6156.71,89.0,INV-803525,-161.957958,"$877,256",16.8,7.1,10.24,Female
